RegionID,ZIP,City,State,Metro,CountyName,SizeRank,MedianHome,GrowthRate(1996),GrowthRate(2000),GrowthRate(2004),GrowthRate(2008),GrowthRate(2012),GrowthRate(2016)
71018,30296,Riverdale,GA,Atlanta-Sandy Springs-Roswell,Clayton County,4097,126700,1.428410372,1.151818182,0.976869699,0.976869699,2.946511628,1.64119171
96330,91214,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4098,855000,3.938277292,2.926078029,1.677128286,1.328258506,1.696092045,1.164057182
58543,1906,Saugus,MA,Boston-Cambridge-Newton,Essex County,4099,449100,2.88254172,2.169565217,1.32595217,1.417166299,1.674496644,1.28866571
99847,98531,Centralia,WA,Centralia,Lewis County,4100,216200,2.138476756,1.896491228,1.843137255,1.120787973,1.607434944,1.358893777
60596,7090,Westfield,NJ,New York-Newark-Jersey City,Union County,4101,712800,2.637069922,2.043577982,1.286410395,1.015239994,1.122519685,1.04792708
58889,2760,North Attleboro,MA,Providence-Warwick,Bristol County,4102,363700,2.527449618,1.957481163,1.171713918,1.17550097,1.370900867,1.16720154
73153,34639,Land O Lakes,FL,Tampa-St. Petersburg-Clearwater,Pasco County,4103,251100,2.526156942,1.986550633,1.477928193,1.122987478,1.697768763,1.245535714
61978,11003,Elmont,NY,New York-Newark-Jersey City,Nassau County,4104,461900,2.932698413,2.336368235,1.409090909,1.115700483,1.594408008,1.275614471
91696,77047,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,4105,168200,1.924485126,1.687061184,1.448751077,1.21884058,1.609569378,1.212689257
99570,98110,Bainbridge Island,WA,Bremerton-Silverdale,Kitsap County,4106,843800,3.595227951,2.707090151,2.012881679,1.290411378,1.754626742,1.319055807
60552,7039,Livingston,NJ,New York-Newark-Jersey City,Essex County,4107,602300,2.455360783,2.017079705,1.339337336,1.060574045,1.211383749,1.100493331
79470,48906,Lansing,MI,Lansing-East Lansing,Ingham County,4108,79300,1.9825,1.161054173,0.86856517,0.930751174,1.53384913,1.401060071
71919,32308,Tallahassee,FL,Tallahassee,Leon County,4109,218900,2.238241309,1.932038835,1.401408451,1.036458333,1.340477648,1.227017937
65730,19053,Lower Southampton,PA,Philadelphia-Camden-Wilmington,Bucks County,4110,300300,2.249438202,1.980870712,1.306220096,1.052576236,1.226214782,1.179034158
77503,45212,Norwood,OH,Cincinnati,Hamilton County,4111,145500,2.149187592,1.761501211,1.322727273,1.263020833,1.504653568,1.314363144
97915,95003,Aptos,CA,Santa Cruz-Watsonville,Santa Cruz County,4112,919400,3.623965313,2.181257414,1.52496268,1.212768764,1.664976458,1.183268983
94222,83607,Caldwell,ID,Boise City,Canyon County,4113,248700,2.355113636,1.976947536,2.074228524,1.322169059,2.145815358,1.563167819
97487,93933,Marina,CA,Salinas,Monterey County,4114,576800,3.251409245,2.218461538,1.273570325,1.171643307,1.888670596,1.271044513
100459,99801,Juneau,AK,Juneau,Juneau Borough,4115,385100,2.35391198,2.100927441,1.620109382,1.271376692,1.179479326,1.058257763
95996,90015,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4116,666700,6.044424297,4.177318296,2.182324059,1.264605463,1.838158258,1.052241162
58517,1851,Lowell,MA,Boston-Cambridge-Newton,Middlesex County,4117,304000,3.359116022,2.204496012,1.317728652,1.245391233,1.621333333,1.257237386
97811,94609,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,4118,1054700,6.645872716,4.123143081,2.387819787,1.890821083,2.298823017,1.270876009
91254,76109,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,4119,431300,1.700039417,1.851072961,1.845528455,1.548097631,1.538708527,1.169151532
88493,70130,New Orleans,LA,New Orleans-Metairie,Orleans Parish,4120,375900,3.977777778,2.514381271,1.848991638,1.408392656,1.526807474,1.174320525
90318,74135,Tulsa,OK,Tulsa,Tulsa County,4121,170200,1.958573072,1.655642023,1.401976936,1.257945307,1.282592313,1.175414365
99754,98367,Port Orchard,WA,Bremerton-Silverdale,Kitsap County,4122,385100,2.802765648,2.471758665,1.857694163,1.260143979,1.618067227,1.308084239
64935,17109,Progress,PA,Harrisburg-Carlisle,Dauphin County,4123,155200,1.688792165,1.585291113,1.27526705,1.049357674,1.183829138,1.137829912
82229,55378,Savage,MN,Minneapolis-St. Paul-Bloomington,Scott County,4124,302300,2.561864407,1.878806712,1.249689955,1.179017161,1.512256128,1.198651864
96151,90404,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4125,1032800,5.441517387,3.644318984,2.059011164,1.562008469,1.787160408,1.240451597
70533,29527,Conway,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,4126,142200,2.477351916,1.896,1.495268139,0.964067797,1.337723424,1.20202874
91255,76110,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,4127,156200,2.113667118,2.113667118,2.113667118,2.43689E+18,2.113667118,1.852906287
66593,20740,College Park,MD,Washington-Arlington-Alexandria,Prince Georges County,4128,318200,2.501572327,2.427154844,1.468389479,0.934233705,1.710752688,1.182899628
91185,76011,Arlington,TX,Dallas-Fort Worth-Arlington,Tarrant County,4129,141300,2.444636678,2.144157815,1.8665786,1.656506448,1.948965517,1.582306831
84645,60646,Chicago,IL,Chicago-Naperville-Elgin,Cook County,4130,385800,1.976434426,1.560048524,1.089215133,0.912488174,1.306467999,1.085232068
93245,80113,Englewood,CO,Denver-Aurora-Lakewood,Arapahoe County,4131,462300,3.826986755,2.695626822,2.077752809,2.004770165,2.157256183,1.291701593
97702,94402,San Mateo,CA,San Francisco-Oakland-Hayward,San Mateo County,4132,1945200,4.880080281,2.992155053,2.344461854,1.644155186,2.091612903,1.152301404
67597,23222,Richmond,VA,Richmond,Richmond City,4133,147400,2.781132075,2.324921136,1.824257426,1.139103555,1.650615901,1.635960044
61942,10956,Ramapo,NY,New York-Newark-Jersey City,Rockland County,4134,487600,2.183609494,1.752695902,1.07306338,0.927172466,1.182920912,1.110200364
90792,75240,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,4135,283600,2.405428329,2.188271605,2.071585099,1.880636605,1.931880109,1.558241758
73614,35801,Huntsville,AL,Huntsville,Madison County,4136,242100,1.631401617,1.631401617,1.631401617,1.88088E+18,1.631401617,1.296732726
76571,43202,Columbus,OH,Columbus,Franklin County,4137,263600,2.961797753,2.260720412,1.789545146,1.633209418,1.696267696,1.311442786
79538,49048,Comstock,MI,Kalamazoo-Portage,Kalamazoo County,4138,110700,1.570212766,1.387218045,1.262257697,1.272413793,1.782608696,1.55915493
84587,60559,Westmont,IL,Chicago-Naperville-Elgin,DuPage County,4139,274200,1.831663327,1.591410331,1.16433121,0.969932791,1.390466531,1.143452877
64749,16823,Spring,PA,State College,Centre County,4140,199100,4.786057692,2.280641466,1.663324979,1.285345384,1.283687943,1.203748489
98327,95632,Galt,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,4141,366600,2.815668203,2.530020704,1.350276243,1.245667686,2.346991037,1.320129636
87891,68154,Omaha,NE,Omaha-Council Bluffs,Douglas County,4142,230600,1.849238172,1.811468971,1.352492669,1.339918652,1.398423287,1.206066946
91439,76504,Temple,TX,Killeen-Temple,Bell County,4143,98100,1.973843058,1.423802612,1.51155624,1.212608158,1.3625,1.256081946
74921,38632,Hernando,MS,Memphis,DeSoto County,4144,216800,1.994480221,1.878682842,1.761169781,1.248128958,1.280567041,1.160599572
95912,89434,Sparks,NV,Reno,Washoe County,4145,322700,2.367571533,2.250348675,1.634751773,1.299114332,2.573365231,1.32416906
99566,98106,Seattle,WA,Seattle-Tacoma-Bellevue,King County,4146,514600,4.349957735,3.128267477,2.305555556,1.580952381,2.427358491,1.463594994
65413,18301,East Stroudsburg,PA,East Stroudsburg,Monroe County,4147,164700,2.190159574,1.580614203,0.936860068,0.759686347,1.177269478,1.294811321
93552,80817,Fountain,CO,Colorado Springs,El Paso County,4148,255100,2.616410256,2.000784314,1.593379138,1.411732153,1.545124167,1.327263267
74617,38053,Millington,TN,Memphis,Shelby County,4149,130900,1.665394402,1.449612403,1.252631579,1.192167577,1.49771167,1.39701174
81652,54403,Wausau,WI,Wausau,Marathon County,4150,127500,1.407284768,1.401098901,1.394967177,1.122359155,1.240272374,1.225961538
66055,19802,Wilmington,DE,Philadelphia-Camden-Wilmington,New Castle County,4151,116800,1.638148668,1.608815427,1.204123711,0.837275986,1.209109731,1.306487696
97752,94545,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,4152,693900,4.09380531,2.7394394,1.694505495,1.362993518,2.408538702,1.351577717
74659,38122,Memphis,TN,Memphis,Shelby County,4153,63100,1.232421875,1.058724832,0.972265023,0.982866044,1.585427136,1.502380952
62661,12553,New Windsor,NY,New York-Newark-Jersey City,Orange County,4154,243000,2.035175879,1.845102506,1.0125,0.846689895,1.146226415,1.310679612
70979,30241,Lagrange,GA,LaGrange,Troup County,4155,102100,1.660162602,1.481857765,1.242092457,0.976099426,1.334640523,1.208284024
60864,7920,Bernards,NJ,New York-Newark-Jersey City,Somerset County,4156,642400,2.229007634,1.814176786,1.22455204,1.029322224,1.192279139,1.0765879
72308,32927,Cocoa,FL,Palm Bay-Melbourne-Titusville,Brevard County,4157,183800,2.784848485,2.37774903,1.59826087,1.185041908,2.311949686,1.451816746
96280,91030,South Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4158,1187700,4.883634868,3.71620776,2.081858019,1.638885056,1.739455185,1.235514408
96998,92694,Ladera Ranch,CA,Los Angeles-Long Beach-Anaheim,Orange County,4159,798400,3.469795741,2.355857185,1.418873289,1.210063656,1.557245953,1.065101387
91740,77091,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,4160,130700,2.317375887,1.710732984,1.569027611,1.33095723,1.623602484,1.364300626
60541,7026,Garfield,NJ,New York-Newark-Jersey City,Bergen County,4161,352400,2.412046543,2.039351852,1.188933873,0.877708593,1.408473221,1.250088684
92445,78411,Corpus Christi,TX,Corpus Christi,Nueces County,4162,138000,2.065868263,1.760204082,1.751269036,1.202090592,1.393939394,1.156747695
76417,42718,Campbellsville,KY,Campbellsville,Taylor County,4163,107100,2.308189655,1.647692308,1.4,1.208803612,1.270462633,1.187361419
94729,85013,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,4164,318200,3.899509804,2.825932504,2.142760943,1.324729392,2.416097191,1.289825699
71876,32223,Jacksonville,FL,Jacksonville,Duval County,4165,273900,2.256177924,1.996355685,1.50660066,1.092540886,1.579584775,1.243304585
91304,76201,Denton,TX,Dallas-Fort Worth-Arlington,Denton County,4166,191900,2.593243243,2.257647059,2.037154989,1.922845691,2.06122449,1.484145398
81290,53210,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,4167,87600,1.759036145,1.394904459,1.013888889,0.706451613,1.271407837,1.450331126
92047,77586,Seabrook,TX,Houston-The Woodlands-Sugar Land,Harris County,4168,266300,1.853166319,1.731469441,1.695098663,1.403055848,1.525200458,1.167982456
72229,32803,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,4169,313800,3.644599303,2.606312292,1.702658709,1.23155416,2.152263374,1.387881468
79499,49006,Kalamazoo,MI,Kalamazoo-Portage,Kalamazoo County,4170,140800,1.654524089,1.523809524,1.182199832,1.227550131,1.485232068,1.234005259
96680,92139,San Diego,CA,San Diego-Carlsbad,San Diego County,4171,451700,3.321323529,2.755948749,1.307380608,1.140944683,1.857319079,1.238212719
78049,46236,Lawrence,IN,Indianapolis-Carmel-Anderson,Marion County,4172,216300,1.393685567,1.273101825,1.326180258,1.233884769,1.398190045,1.259022119
64743,16803,Park Forest Village,PA,State College,Centre County,4173,304800,3.96875,2.426751592,1.733788396,1.297573436,1.317769131,1.188304094
71260,30655,Monroe,GA,Atlanta-Sandy Springs-Roswell,Walton County,4174,175000,2.083333333,1.669847328,1.404494382,1.201098147,2.118644068,1.319758673
58658,2144,Somerville,MA,Boston-Cambridge-Newton,Middlesex County,4175,838300,5.130354957,3.045041773,1.932011984,1.898754247,1.7927716,1.269574436
63638,14617,Irondequoit,NY,Rochester,Monroe County,4176,137400,1.563139932,1.543820225,1.314832536,1.188581315,1.2,1.039334342
75576,40222,Louisville,KY,Louisville/Jefferson County,Jefferson County,4177,261700,1.967669173,1.633583021,1.426158038,1.321049975,1.325063291,1.113143343
76765,43606,Toledo,OH,Toledo,Lucas County,4178,114000,1.362007168,1.08778626,0.919354839,0.952380952,1.301369863,1.180124224
96983,92673,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange County,4179,915400,3.251865009,2.12094532,1.306967447,1.155078864,1.521356158,1.088984059
84573,60544,Plainfield,IL,Chicago-Naperville-Elgin,Will County,4180,233000,1.561662198,1.428571429,1.117505995,0.999142367,1.512987013,1.186958737
67799,23701,Portsmouth,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,4181,150500,2.050408719,1.871890547,1.508016032,0.866935484,1.114814815,1.109882006
96533,91803,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4182,685600,4.032941176,3.445226131,1.900748544,1.389823637,1.688254125,1.223193577
72843,33830,Bartow,FL,Lakeland-Winter Haven,Polk County,4183,141800,3.144124169,2.564195298,1.908479139,1.136217949,2.635687732,1.664319249
72100,32605,Gainesville,FL,Gainesville,Alachua County,4184,193700,2.284198113,1.927363184,1.37962963,1.022163588,1.403623188,1.325804244
77389,44903,Mansfield,OH,Mansfield,Richland County,4185,115600,1.720238095,1.409756098,1.199170124,1.197927461,1.421894219,1.259259259
60756,7701,Middletown,NJ,New York-Newark-Jersey City,Monmouth County,4186,403300,2.670860927,2.125988403,1.214027694,1.040774194,1.292214034,1.173065736
69416,27565,Oxford,NC,Oxford,Granville County,4187,123800,2.084175084,1.573062262,1.354485777,1.158091674,1.358946213,1.324064171
100326,99645,Palmer,AK,Anchorage,Matanuska Susitna Borough,4188,274500,2.295150502,1.738442052,1.467129877,1.105517519,1.129164953,1.128236745
89952,73127,Oklahoma City,OK,Oklahoma City,Oklahoma County,4189,117800,2.013675214,1.737463127,1.487373737,1.281828074,1.337116913,1.288840263
89594,72501,Batesville,AR,Batesville,Independence County,4190,99400,2.083857442,1.667785235,1.417974322,1.149132948,1.212195122,1.100775194
91715,77066,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,4191,170900,1.863685932,1.646435453,1.445854484,1.296661608,1.685404339,1.232155732
61904,10710,Yonkers,NY,New York-Newark-Jersey City,Westchester County,4192,516400,2.427832628,2.054097056,1.236590038,1.01254902,1.262591687,1.171506352
71008,30286,Thomaston,GA,Thomaston,Upson County,4193,70000,1.01010101,1.01010101,1.01010101,0.964187328,1.377952756,1.223776224
88695,70592,Youngsville,LA,Lafayette,Lafayette Parish,4194,200800,2.463803681,1.512048193,1.325412541,1.161364951,1.179095713,1.051308901
91666,77017,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,4195,134400,2.448087432,2.077279753,1.663366337,1.414736842,1.718670077,1.426751592
90677,75082,Richardson,TX,Dallas-Fort Worth-Arlington,Dallas County,4196,370200,1.866868381,1.75450237,1.771291866,1.4808,1.586118252,1.262188885
84503,60452,Oak Forest,IL,Chicago-Naperville-Elgin,Cook County,4197,187600,1.33428165,1.321126761,1.015701137,0.849253056,1.212669683,1.136969697
62162,11572,Oceanside,NY,New York-Newark-Jersey City,Nassau County,4198,522600,2.760697306,2.097110754,1.268754552,1.107907568,1.389524063,1.264762827
85893,63052,Imperial,MO,St. Louis,Jefferson County,4199,193600,1.928286853,1.46223565,1.179049939,1.098128191,1.25632706,1.172622653
88179,68803,Grand Island,NE,Grand Island,Hall County,4200,178700,3.124125874,2.499300699,1.832820513,1.425039872,1.386346005,1.167973856
99791,98409,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,4201,258000,2.905405405,2.447817837,1.897058824,1.331956634,2.080645161,1.574130567
72101,32606,Gainesville,FL,Gainesville,Alachua County,4202,230200,2.279207921,1.93608074,1.403658537,1.056447912,1.4307023,1.282451253
72368,33030,Homestead,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4203,239000,3.203753351,2.946979038,1.776951673,1.042757417,3.10793238,1.686661962
61886,10598,Yorktown,NY,New York-Newark-Jersey City,Westchester County,4204,460300,2.283234127,1.772429727,1.111567254,1.008766163,1.262825789,1.146165339
82158,55305,Minnetonka,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,4205,340200,2.405940594,1.839913467,1.289124668,1.218917951,1.498018494,1.197044335
73260,35007,Alabaster,AL,Birmingham-Hoover,Shelby County,4206,172900,1.688476563,1.432477216,1.297074269,1.133770492,1.33,1.158070998
65017,17315,Dover,PA,York-Hanover,York County,4207,171200,1.819341126,1.662135922,1.383993533,1.006466784,1.218505338,1.168600683
72771,33708,Madeira Beach,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,4208,390100,3.213344316,2.677419355,1.420611799,1.186435523,1.733777778,1.31479609
67166,22152,Springfield,VA,Washington-Arlington-Alexandria,Fairfax County,4209,493400,2.736550194,2.505840528,1.413753582,1.154152047,1.290947148,1.107271095
95013,85629,Sahuarita,AZ,Tucson,Pima County,4210,208100,1.970643939,1.654213037,1.200807848,0.98392435,1.457282913,1.221244131
94334,83835,Hayden,ID,Coeur d'Alene,Kootenai County,4211,350900,2.963682432,2.151440834,2.218078382,1.345991561,1.748380668,1.442845395
97536,94062,Redwood City,CA,San Francisco-Oakland-Hayward,San Mateo County,4212,2179000,4.893330339,2.986567982,2.373896939,1.739998403,2.01647233,1.208206266
78522,47303,Muncie,IN,Muncie,Delaware County,4213,77000,1.799065421,1.294117647,1.184615385,0.956521739,1.114327062,1.313993174
69766,28203,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,4214,466800,4.066202091,2.81544029,2.047368421,1.439407956,1.912331012,1.390527256
72679,33563,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4215,159200,2.868468468,2.248587571,1.562315996,1.074949359,2.300578035,1.877358491
72544,33325,Davie,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,4216,394700,2.781536293,2.617374005,1.475514019,1.140751445,1.686752137,1.19244713
91570,76801,Brownwood,TX,Brownwood,Brown County,4217,90100,1.993362832,1.69043152,1.665434381,1.338781575,1.403426791,1.176240209
72520,33301,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,4218,541100,3.670963365,2.75649516,1.306373732,1.011969329,1.617154812,1.109266093
58695,2215,Boston,MA,Boston-Cambridge-Newton,Suffolk County,4219,587400,7.397984887,3.623689081,2.081502481,1.922749591,1.888138862,1.31409396
72336,32967,Vero Beach,FL,Sebastian-Vero Beach,Indian River County,4220,223700,3.328869048,2.379787234,1.490339773,1.129227663,1.824632953,1.279016581
96778,92277,Twentynine Palms,CA,Riverside-San Bernardino-Ontario,San Bernardino County,4221,127600,2.873873874,2.453846154,1.876470588,1.019169329,1.710455764,1.542926239
70274,29045,Elgin,SC,Columbia,Kershaw County,4222,162600,1.847727273,1.463546355,1.38974359,1.097165992,1.205337287,1.164756447
